id,x,y,deg
192_133,s7.374301522622215016960811,s6.035094671903926953173782,s329.25310405670211366669
192_134,s4.093223440577574917278418,s4.877912189751478343754004,s337.97674947846979875976
192_135,s6.321200685417218075677592,s5.785254016927404515136309,s158.20586405231938442739
192_136,s5.174973796004115831386410,s1.380322041347824593468207,s338.37915637416472236509
192_137,s5.540009938461386655979445,s7.272314626576501989618869,s338.70941919601023073483
192_138,s2.537236006076234299381233,s3.468094645932318926955687,s158.40330862445239290537
192_139,s6.785649851363839745932852,s6.034489258375225170145074,s337.69721452285546092753
192_140,s5.705576117000132890876072,s3.709051153162222638215857,s338.21154136704512893630
192_141,s4.701115470133511978536954,s2.297271610686370459750766,s157.71828382980493188370
192_142,s5.784520063827120351407531,s6.959481729916211952231997,s158.26722384868980952888
192_143,s4.159867696846724601559503,s4.630008615036095198374976,s157.92595743126503293752
192_144,s7.500522099041441973920335,s7.972205323077008521333605,s169.46346818537517719960
192_145,s3.629237375080473298529670,s5.801712267765968886102917,s158.00312579315209404740
192_146,s5.776664494905196981585400,s2.303726181951076314493530,s158.48787949895040583215
192_147,s0.3721716094940601396076450,s2.354199433447319893960894,s152.44074917041086791869
192_148,s2.524534091527707313019007,s7.883785964110014371153795,s173.83275120165490079671
192_149,s6.853654570938791837822380,s2.303715858526290847036076,s158.49583059939675422356
192_150,s2.479656703547667890867984,s0.2176075284083810578835415,s338.09943839064794701699
192_151,s3.555078660710526121001076,s1.385652005865709672981531,s337.81874556542811660620
192_152,s5.169543050660166859455379,s4.874463627760118764584085,s337.72271012989165228646
192_153,s7.861891808560778617706768,s4.835413623841735509080483,s336.37060842459362675072
192_154,s5.769912813008539377262623,s3.463923323283346767272158,s158.42002050521205092082
192_155,s6.794319342980383288991919,s1.382489660295688521342322,s339.31378316231052849616
192_156,s1.477579857975391651758204,s1.142415397606781625918298,s158.47863331249936891254
192_157,s1.475283998169613448807116,s7.010328354634369811897663,s158.67338449046087589522
192_158,s7.321816569512745472430852,s4.856146630397673729866006,s335.65472784141866213758
192_159,s2.477839081511066868020314,s4.890241141178352593394079,s338.01620481282361652120
192_160,s3.621824668960018461536086,s4.633329792076445934013073,s157.75812685477831109893
192_161,s1.403338025066914117564548,s0.2140086693930495633826649,s338.35368848393864027457
192_162,s4.632285805654489786406673,s4.876729019740252533327501,s338.17581196923015340872
192_163,s3.629016031721632451775378,s6.979008004515612866328469,s158.56124257617943840160
192_164,s2.546036345335810829987138,s4.637644103207163631395060,s157.24655781065030168975
192_165,s3.015300462935977488786503,s4.886820332589028941361207,s337.63872819498214994383
192_166,s7.860423530669219283282012,s3.681670173987703103936160,s336.97772326804101794551
192_167,s1.459179971053432511701421,s3.473028857228228489304156,s157.95918523551051748655
192_168,s5.175269514079023205414310,s0.2137631255886707734573744,s338.47610556262355885337
192_169,s4.169712878737340171734001,s1.134319826591366231391354,s158.60860701973354025540
192_170,s6.250554864034108591730917,s1.382181701674379569874620,s337.85781251262187652173
192_171,s5.237579801744151611823600,s4.625600364366819753160423,s157.82186702394164967700
192_172,s4.630657738284005442177642,s6.047143336315656886193236,s337.32733977004863845650
192_173,s5.166488965008851281814353,s3.709941201627031856695490,s338.00364660357013235625
192_174,s7.848269918413987733008908,s7.418485688913398148776525,s342.76112852995538560208
192_175,s3.623292480185708371537136,s2.298856200309600224492605,s158.01196415885738133511
192_176,s7.392676246406249766470866,s3.445323071890015977982197,s157.40594391204695057240
192_177,s4.635074667877437353095011,s0.2141468774801490814854989,s337.86742216114544135053
192_178,s0.9340102280210731983825720,s4.648084685752223590900054,s155.91846955980315669876
192_179,s0.3249004006738187378196798,s0.2151671940936488020276814,s338.20510042304795206292
192_180,s1.930140627936726266813401,s2.557578511964918338992736,s337.86160205639168907510
192_181,s3.020076689900138292893574,s0.2153558123898472727699373,s338.38580161012373537233
192_182,s6.859162901292468632387662,s5.786295354600160679718786,s158.40625198700968212506
192_183,s2.472327854992589346895547,s2.552818647857379116824316,s338.50705544998049845162
192_184,s4.160820748453437152805663,s2.298838773523598606404398,s158.36927761943979930948
192_185,s2.476807483829456926862031,s6.064292147694704332372774,s337.59159398071165014699
192_186,s1.935447017739683778825928,s6.076002294828206135913240,s336.93231837494045066705
192_187,s5.245253816166821914626087,s5.790558777652350457792645,s157.81865745170330228575
192_188,s2.552412605286830495006691,s5.813459746680627285740843,s157.96574461770251218695
192_189,s6.243715959879699715737792,s3.708554107400950226405019,s338.07510967296758508382
192_190,s3.017160310658653277250985,s1.388176890202613057701792,s338.03320723917840950890
192_191,s5.707815671731883281318648,s4.869627367359393701237861,s337.64214478301119015669
193_0,s5.710513983392573515079808,s6.043797991686389822071422,s337.65747388542411044909
193_1,s6.788326663876849249466315,s4.877768521760170536315447,s338.37539730973173845996
193_2,s2.474538220336705884273729,s3.729042111237642883873145,s338.21253230972831715917
193_3,s0.3900903168250172710609130,s4.680961983231318071161207,s156.81881353445999138785
193_4,s6.257774149326523501126280,s0.2139428728998038973957761,s338.30704567500868051866
193_5,s4.712868717752979087921713,s1.131215009878225928619905,s157.92145854168268215290
193_6,s7.327691366076861021151304,s4.866520325949244215051145,s335.65072082390031482646
193_7,s3.559686410020012752605253,s6.062471867643572870374862,s338.76827972035107450210
193_8,s3.673209931963155316060781,s7.650002762877191572242490,s63.49752779054318807539
193_9,s6.321822892487646695929592,s5.793908089708228099195026,s158.22616665697853477468
193_10,s3.015696576861626180872294,s6.068330878258672408922274,s337.60804239595142917096
193_11,s2.998855503659493283428989,s2.557122130076970375246887,s337.45999522406270898500
193_12,s5.775454096474080207867956,s4.634110705999754232908077,s158.18840172238219565770
193_13,s6.327188228121021298459244,s1.131397941753765603170710,s158.36266492580966769310
193_14,s3.077665384184430805301730,s3.477907064649759027367768,s157.78397145950054891728
193_15,s1.908115434989347904743010,s7.384352570293181962127683,s97.28282844243750560054
193_16,s4.093856973372011526592502,s4.888160865176706177458457,s337.95356320687085371901
193_17,s7.379540825262293565060307,s6.045564894545554266961199,s329.13836366673149314011
193_18,s3.842225464514633713391250,s7.409988967878079544459595,s255.36988494247123071546
193_19,s7.403950910360119064213196,s1.137655127205917233602812,s158.45277576096589200461
193_20,s6.314247106556106250670575,s4.633525510657435209414251,s158.08779575426228802826
193_21,s1.384597563536019747412658,s2.563645524146904290491973,s338.13453493321833320806
193_22,s5.708554898869460057337317,s1.381737674627915930445767,s338.49794916068219663430
193_23,s3.094780823064494095947738,s6.986785373978817642222979,s157.08820528466856103478
193_24,s6.781130704475111406961220,s3.715349929871842028686905,s337.67576874096459960128
193_25,s4.088868171668265357261435,s3.727208832277283769138951,s337.77586604547775550600
193_26,s0.8576823974372677602652436,s4.921950063638296537571359,s336.25747570657472351741
193_27,s7.396204620667684523959380,s4.613889919753818097866338,s157.16391931749546984065
193_28,s0.3229569581632350519177049,s3.226241002754911887422586,s156.79881707401921175915
193_29,s1.465143082748773369594070,s2.312746223419626281673627,s158.41051381241379658604
193_30,s0.3259819186593321420347029,s4.928480049117231997951995,s338.65375934758219500509
193_31,s1.464182301561771977396968,s4.653060389347335168852879,s159.03049862487944210443
193_32,s7.324306603223912447145781,s1.386604230054965621090462,s338.09005235590609572682
193_33,s0.8587221272461383089808892,s1.400459200181640331028760,s337.55203673041876299976
193_34,s2.544455822673436201651609,s2.307090073755889007504944,s157.81307495656380979199
193_35,s2.021006215344501036785893,s7.006685044821918566402916,s156.01179774224203811173
193_36,s0.3917890750842322562474500,s5.847099346512300106040186,s158.17618513589252415841
193_37,s7.866434087141719416160890,s7.000700713816262073165296,s203.73600825983362483385
193_38,s3.270818074561609780328195,s7.431457047249175945452577,s105.67330351052612513740
193_39,s7.309285246164176286200234,s2.551467941463933300736803,s337.47361651306744079193
193_40,s5.789533328820290201772119,s1.131270550485806865488265,s158.05098988894962985796
193_41,s1.402154905555265021413039,s6.089417476068708572956250,s338.76558558671013088315
193_42,s4.169139462367945590098212,s5.808676789623373331656733,s157.74244157352370621084
193_43,s6.864267128965545599931369,s6.965307906215192333289691,s158.67604033077361691539
193_44,s6.797240192580630498752859,s0.2165468227628816891510472,s338.65535277504170608154
193_45,s1.480253936440299243743659,s1.139414831072163629834415,s158.47935754972877475666
193_46,s6.789262297401936457698519,s1.381656223708253561244498,s339.32530628860536126012
193_47,s2.477214952455639383209621,s6.073869972370357070044743,s337.61035434288828582794
193_48,s0.3905283994131317766351263,s7.946537875619008533789548,s153.17120906500485943980
193_49,s1.998970626986494944036614,s3.480207205262817198918566,s157.84549017704864581901
193_50,s3.620949961582948774762952,s2.302248022782916051927542,s158.00429889361828372785
193_51,s6.234168941226065210087711,s2.555932301134417094071430,s338.16183886237649858231
193_52,s5.231749402050883608629257,s3.476267168025233014920048,s157.84919870549140341609
193_53,s4.619724982114285245735262,s2.553337420212971841633613,s338.93445389560827152309
193_54,s4.079040957723691000869390,s2.550544399095462386408965,s338.31023723133284875075
193_55,s6.262921188117211286637083,s7.208719719843446951142903,s338.55024441698435566650
193_56,s3.539794854620591778315710,s2.550787070465651383820731,s338.04459322161903855886
193_57,s5.157044299168486665666119,s2.554317221138134192320931,s338.13848536574892023054
193_58,s6.243717455412875115075123,s3.718334444491973032145753,s338.07150364432902733824
193_59,s7.854907569370873344992862,s1.373363063018792225852115,s335.35900107616600962501
193_60,s4.697965429978568494309940,s4.639318287829821231552031,s158.13980036554482921929
193_61,s1.949238181793021004655985,s0.2140266941395204838731961,s338.56494732618352827558
193_62,s5.709262566882636109804379,s4.879882086830751595348244,s337.63145740366201152938
193_63,s3.550960465063923711562170,s3.730121007276857745839207,s337.99346538225097447139
193_64,s3.082532344200042494609273,s2.304230558799009192342317,s157.96974991635158858116
193_65,s4.172581912195968363463942,s6.977537786918416479297740,s156.82278256518873149616
193_66,s6.855079879618115548520858,s4.628622943693435783326313,s157.28519233765905482869
193_67,s7.421528626550520972289725,s5.774545357985061484899618,s154.42980770728718198370
193_68,s3.095942810761767619541555,s1.130860749787923606108047,s158.40164177542908419127
193_69,s6.328252578480559944183482,s6.964905108112330660815014,s157.77682072383936429105
193_70,s0.3327624674543799194833213,s7.011250535143276712598989,s155.92459401702069499152
193_71,s1.935446682525500400466730,s6.086346840758637853383804,s336.91021628934106502129
193_72,s4.698647200359919924455091,s2.300467851136454273102655,s157.75752923314223608031
193_73,s1.912500558429908922858803,s7.980139392771742327511884,s213.33028281593499286828
193_74,s5.166418934783540714204996,s3.719814005143939496800679,s337.97378977951598244545
193_75,s6.772499111432979396050543,s2.555261663323202928020217,s338.09263423728418729297
193_76,s5.769539157274182361983728,s3.474257911961855123973246,s158.11088048825911300810
193_77,s5.540917175181342966067370,s7.276892135700579121449813,s339.47428979363542111969
193_78,s5.169691810355313505967540,s1.379543089370354084239969,s338.37033017756505159923
193_79,s6.308054734115449895631007,s3.473434019026129049796153,s158.11097984162506691064
193_80,s7.864426732634400506949531,s3.696195381780203080710282,s336.92008259820136117924
193_81,s2.552286402902732577850255,s5.823503202303522765922974,s157.94014848178346710483
193_82,s7.867779916021499818513746,s0.2135268727482640381692102,s336.36924409419691528456
193_83,s5.773800748469409528960248,s2.306426331023440281801652,s158.41416579219628602004
193_84,s5.172687599133949978000763,s6.047689400252794455971429,s337.90220593042056407285
193_85,s1.936898688692390559473921,s1.394314594004675649348535,s337.97632929873395823961
193_86,s3.092901221638475442259973,s5.817247900071413935726944,s157.15858683053113509231
193_87,s4.709121657210262629361332,s6.967951820255072684288323,s157.50412935064412067732
193_88,s1.471417670140813740294510,s5.836872485876259282840990,s159.17947209576539080444
193_89,s4.632625201703169394825433,s6.053289531246874721281809,s337.32685357015463978314
193_90,s5.237929724617691275975377,s4.635826890825150047503749,s157.83067483480829196196
193_91,s5.718490830825586584544820,s0.2142818772950481385881576,s338.02778750511322414241
193_92,s7.335365010937401141042032,s0.2202136331107962922622784,s338.51792372908209927118
193_93,s0.4057589989839647828193679,s1.134990221425528508435446,s157.58224577774387853424
193_94,s5.696387695905511462840772,s2.554987036358467827477164,s338.42764620240222939174
193_95,s5.250019071907553512277583,s1.131007683624119782914013,s158.41466087111041360913
193_96,s4.707755064519261688898254,s5.804180422105174901521400,s157.69962805395459781721
193_97,s3.081130755159292945337813,s4.646189162934643623071090,s158.48170804943299572187
193_98,s5.233877370907956884955349,s2.302029273771943916914050,s158.93434767540463781188
193_99,s5.705607969143841769416829,s3.718811945768890408071365,s338.21892478056042818935
193_100,s6.251232946776088109227765,s6.042367351059110154103467,s338.46484264494949911750
193_101,s4.158561152177225648599482,s2.302013662906498235319645,s158.33171561843471408793
193_102,s5.245869375482940174641137,s5.800169110080996144205876,s157.84426827237859924935
193_103,s3.013583351769951200089053,s3.730048131179805035111964,s338.40518082684968703688
193_104,s0.3340590216347382775772081,s3.723902080835050455024626,s342.64505774705389740120
193_105,s6.864891986724905244383900,s1.134350702449954970597870,s158.65380280944134483434
193_106,s0.7675362677669408124274120,s7.434301316843458394454693,s106.37655702791766998416
193_107,s4.094226484857650732905932,s6.061381230499757684064848,s337.34752571566002643522
193_108,s6.843336143206207314128491,s7.971515978237686204071557,s169.52431327145666273282
193_109,s2.537151535308026050339967,s3.479973866063516790942313,s158.38050423201104877080
193_110,s7.867770697429911481675613,s4.845758085109922946620685,s336.36852343467819537182
193_111,s5.171068194594172207477510,s4.884679748878281603828536,s337.74048844250580714288
193_112,s7.085956458009665930994361,s7.145390766650283588591534,s351.29670681416769184580
193_113,s3.015952691629282593779847,s4.897259801760564535494084,s337.62191234979070486588
193_114,s2.546069483264320742746102,s4.649115841595571610065172,s157.24719339067132750642
193_115,s3.629263280215869336702699,s6.983356636795520748477599,s158.52575647086780463724
193_116,s4.632887059180958111209231,s4.886707295355385018812647,s338.14109883603589423728
193_117,s7.839331966855445638974867,s5.675218242687877889373183,s349.45445418405836335296
193_118,s0.8559869396413204764865304,s6.098324891546618402271905,s335.86925977773034901475
193_119,s6.249280668271707233330830,s4.877043441428127297669433,s338.18259847801152773172
193_120,s5.784797848736901389811087,s5.796078709410723242367728,s157.68954799562379776035
193_121,s2.021366640095599512506202,s1.137403967668450636542550,s157.52554923725347180152
193_122,s4.693127131404453016873156,s3.479362730905954658551967,s157.89084797208249710820
193_123,s2.508097588061369810132149,s7.924793263411180744553524,s176.31037499446449601237
193_124,s2.559315450309165469324064,s1.132035936288971006849866,s157.72146661048270743777
193_125,s3.013909168427880135982546,s1.388756003507128643157873,s337.97383591859670559643
193_126,s6.847141916224487012315643,s3.471593469485026973906292,s157.90219594434279315465
193_127,s0.9111587267332667169644478,s3.483690570589214792759044,s157.34290531800274948182
193_128,s2.475006208232337224549619,s1.391566613168889174674125,s337.83065865895662227558
193_129,s1.475588036663225769273960,s7.015549932848443887272755,s158.61814387043352780893
193_130,s0.9327484265477923627932920,s4.658250556204233699817169,s156.02082720474686539092
193_131,s4.627268070862076145544032,s3.723070744909081618163733,s337.73933446068133434892
193_132,s0.8700360023676789042304284,s0.2135438470777606175496919,s338.21682843060068535124
193_133,s3.614761922312906023044982,s3.476497296979796376310270,s158.29844748148423150269
193_134,s4.629285298341698273474575,s1.381495488707048590953571,s337.80288909040143607854
193_135,s2.005825368194405327596207,s4.655290991935357176265770,s157.87927708137067384087
193_136,s6.245311901349434725433205,s1.381672344320533622949801,s337.86370201193005868845
193_137,s5.181229498089938500788627,s0.2136859508018238423991706,s338.48101672881136892101
193_138,s4.172371630014530899264091,s1.130904905199870791162096,s158.61212360551473921078
193_139,s2.017716782695948145212503,s5.832164447015469147975547,s156.55410894529529741703
193_140,s7.857315008755757259214261,s2.561248178432391081040539,s341.10390621491058027459
193_141,s0.9383267059843154322812350,s7.020173196815507981679905,s156.24415754234144060320
193_142,s6.314290607724576044614172,s2.304931130943350991168526,s157.69132358449826369906
193_143,s5.245886391556732143211044,s6.964485050904090634746744,s158.13160154782212885038
193_144,s3.554514357806144048732364,s4.891956512936103099982011,s337.64779991017428528721
193_145,s2.463198549850648013710001,s2.559073594804999283772751,s338.48511375654163657600
193_146,s6.859834123505826493525782,s5.795053764224690803465448,s158.40876018959659177199
193_147,s3.026387492410905921982189,s0.2146660861887839472641257,s338.38790314024515737401
193_148,s1.922090248002395310244347,s2.561375754926525356438568,s337.76613647367412340827
193_149,s1.409312335132576301480035,s0.2135548974432786223676848,s338.36405569600435683242
193_150,s4.152633470188565650678655,s3.478972599344156925518808,s158.61438177653997172456
193_151,s4.641044725117766134195197,s0.2139978418757610212173142,s337.87130003433253477851
193_152,s3.551586117850239418078686,s1.385288770584977839965919,s337.67413723649769963231
193_153,s6.787741356092555264014670,s6.041590641928971395462245,s337.74188745647995801846
193_154,s6.850639865577775842047836,s2.303955641534765271788877,s158.47099217933885029197
193_155,s7.853724488371806812911052,s7.423359800450734238119931,s343.01201954997247867141
193_156,s4.035664237751391250492923,s7.982505996208845199836463,s215.94009682926605364628
193_157,s0.3276596636467139974057381,s6.102900507274529562209580,s339.42147226754832445295
193_158,s7.475822409184382060763569,s6.901773270134780451292902,s149.14152509992612749556
193_159,s1.936305180667262732979970,s3.728412465667668664035113,s338.31517062077853097435
193_160,s0.8469697214988882322498282,s2.562227546969673290343966,s338.65978681772719482979
193_161,s3.563700903870430885393693,s0.2144731868821168487616558,s337.95328768604383640195
193_162,s1.469911615094666565214561,s7.798584975011951849927689,s134.98249964490617003321
193_163,s0.9106079045401137615570005,s2.309747259590600130147931,s158.23296717728464955144
193_164,s0.8550542943684903123536520,s3.738325622049772679727766,s336.74219464739780960372
193_165,s0.3322232554478810594448507,s1.386902740251622584843265,s341.66439335538302657369
193_166,s2.006096078982332630329140,s2.310947699714636213549220,s157.76122643596647776576
193_167,s4.160068306945402434668880,s4.640883093366104391705220,s157.91635237390039492311
193_168,s5.783953846338371304296787,s6.964646141688259614313961,s158.29429606898145266314
193_169,s1.402798222587265333160998,s4.911497481483868744961813,s338.44397133120969556330
193_170,s3.635854949759722978029418,s1.130289451106662020208958,s157.89204913635580851405
193_171,s4.104481504789933726294645,s0.2136567112624540932310763,s338.57482908990994019405
193_172,s1.396506516756243604658662,s3.729597042244642034664097,s337.84685198140903139574
193_173,s1.937534192649303567378812,s4.907710703074833516693482,s337.09655024932760625234
193_174,s3.622051737010996774947949,s4.644336323511805917537835,s157.73925499107497216755
193_175,s2.478334982983483772739492,s4.901117750194380160980433,s337.94200904664000972843
193_176,s7.506545455394502677400401,s7.976734046802833930232995,s169.45020587856345173350
193_177,s2.486573441700047121255411,s0.2155331340350068650697065,s338.13893568881269402482
193_178,s0.9408144252367228136134252,s1.135216005787193856803600,s158.82163817257526261528
193_179,s1.398417032423418044746658,s1.396348813031108029415341,s337.98757450486448306037
193_180,s0.3258582205708662423472539,s0.2135334339538670311592606,s338.00701171887578766473
193_181,s0.3537241470744358737957320,s2.331157608933698940002998,s153.75794704296174586489
193_182,s6.126339935205039411191705,s7.974877149891546198458114,s158.57458345614350037067
193_183,s3.629094653793229711104935,s5.811504162973182243571891,s157.98317995592776696867
193_184,s7.387897701400005159094740,s3.464198674594392843331140,s157.39779938882509213727
193_185,s7.392342924169184717707260,s2.299677747572566452259003,s158.06172501055550583260
193_186,s0.9409302312922994932196762,s5.840430865279490054560131,s156.35717173034856841696
193_187,s1.458180995262668008113828,s3.482142575583903332873735,s157.96968453494798723113
193_188,s7.326607492257596014147779,s3.707256439397643448820082,s337.18539352766958927532
193_189,s2.554635659679069824560607,s6.994455546564688897988954,s157.70335194264646361262
193_190,s5.329936194141920605223462,s7.974853505394965487693104,s159.27325942702952943364
193_191,s4.092269860916366516529709,s1.382581336298600678230840,s338.34413415879805597797
193_192,s4.784412022971171700503900,s7.499571088330362887780912,s35.31214599135745402236
194_0,s7.379124981744637023050343,s6.296935882620352299617433,s7.79491903734759716826
194_1,s7.204852534807440281167963,s1.924612983486238007596430,s247.61304277900603665330
194_2,s4.642238402684816077302678,s3.496944067017874612744152,s68.15227836150660323256
194_3,s3.474274398466664739270746,s1.888528821668152989327986,s68.69776705645006131817
194_4,s1.135194962237953106622153,s5.095663162864910648271573,s68.00109927832920675428
194_5,s1.138184214674875882200454,s3.480686406707769618293881,s68.20544421070894713921
194_6,s3.485370807833228829494595,s7.274614943927508212674602,s67.24094490835102533310
194_7,s2.320857150889192594163946,s6.194136212948894948264162,s67.88362023911838605272
194_8,s3.710904306544822153721030,s0.8680858428645462025812151,s246.93593810147285694256
194_9,s7.425949247458441456970846,s7.395300671438679906049056,s14.69143418243572796200
194_10,s0.2223307083115676725844804,s6.787263679092063242789845,s248.36361497191910530091
194_11,s4.870586407346411838604418,s0.8630408746872945286312469,s245.73283069827630242798
194_12,s6.077053686503887199796456,s6.795023034538771542622707,s248.66922835535206104396
194_13,s4.618236612378312931808487,s0.7931297360606895509431476,s66.76531508612413290393
194_14,s5.830473331558424410383514,s6.722735302688860178251606,s68.59503944168102407275
194_15,s3.480022589993460294971891,s5.118316254131365645939148,s67.83995073720996060729
194_16,s6.964195017321080049731053,s2.408773300307830349479253,s67.86295892295129306149
194_17,s5.808350010160792846062653,s3.490188782346796433103890,s68.26499317467767014023
194_18,s2.311555671569665616552426,s2.960584413194159256489529,s67.50978379313016830565
194_19,s0.2174731514187324342193309,s4.090757483240658239889930,s248.25705165034344190644
194_20,s6.096159929267786746093745,s7.871163045004492140088380,s249.62665298576882833004
194_21,s1.375406174366557327843295,s0.3506749616091937882087922,s244.00157607537221338134
194_22,s4.935228376266500088404918,s7.876500214091655345242133,s247.25926181818317672878
194_23,s1.391551858613452515255477,s3.567964761745718596571865,s248.68237880840865727805
194_24,s3.478528040851077107519139,s3.503424563897121323615640,s68.15864422333709171653
194_25,s2.559092067926364837601549,s3.033644807793944776588434,s247.82390324499624512100
194_26,s7.000358475079991962298842,s0.3217733861047972406933311,s113.71700076836339121655
194_27,s6.079218775593609291239472,s6.257769879126508635542770,s248.19725823111798490572
194_28,s4.901303750547365589926109,s5.718442560857014879397370,s247.88911733116833602253
194_29,s2.562237276794302994595097,s3.571925044871655856155919,s247.92234173658846430044
194_30,s2.565558820828635109438583,s5.724811186083075044740795,s248.33321105699485542573
194_31,s1.136671657833919009213153,s2.941283228463655490900609,s67.88165000805491899882
194_32,s6.967263222064086613146249,s4.026446797287027777509927,s68.31001283528638623466
194_33,s1.135534152078013312060408,s2.403814770251165484152298,s68.26006263467172630044
194_34,s7.013019158049957145262999,s7.256943882730747596297812,s66.65889437765144975856
194_35,s1.392806978550632922838408,s7.867051577440194252016551,s251.66975282256362334010
194_36,s7.984276242168867145960383,s1.338660805140004561634080,s78.87676603972090561001
194_37,s0.2186704869179902042647217,s3.013003677359021674528235,s248.36005774449881755572
194_38,s6.903730243828007242032549,s0.7160353484111514215919078,s59.11878456271449522319
194_39,s7.425639825085406037787903,s0.3247788309523434359663004,s248.11682418733494159824
194_40,s4.904373693807475373034528,s6.798245238069356483242282,s247.17935922620836208807
194_41,s0.2135958250352562375127721,s7.863071913234351565430415,s249.19096940486258517922
194_42,s6.051067035061226042020889,s4.096678260334706124599549,s248.12569963088344593416
194_43,s5.817597321650659198649587,s5.103885707979792869123986,s67.35270178132032015128
194_44,s7.974569064627236039978544,s6.301793823921157514910119,s125.89042926580452785856
194_45,s1.137519958202557705125851,s1.866104247718924525533268,s68.55036243845199805946
194_46,s1.144067509393455233813880,s7.791966173662189040731765,s69.02598018374862931523
194_47,s4.651214397607656667453874,s6.189172184730179753763644,s68.05933020193754146021
194_48,s3.466545872222951995883261,s0.8067551208302361521784692,s67.55550408367264481058
194_49,s6.046214299957236605601858,s1.942994178156026515874129,s247.79079408135498852062
194_50,s2.348199631983356105043987,s7.805559134793572213967867,s64.20018842365351474655
194_51,s4.657141868791768595758743,s6.731489058621778256706876,s68.45171632315896204091
194_52,s2.563275471985779698502788,s5.188477133933873947994296,s247.54953431666308460990
194_53,s2.320715588847064038763286,s6.734536557687678269041730,s68.56626617607309981395
194_54,s6.978340797429434931164037,s5.105092648929274834069158,s67.50669480139833922294
194_55,s5.801097504293103664031973,s1.872572416447015118371373,s67.71381105513444254029
194_56,s2.314327508676637266673345,s3.501329532894548348316040,s68.32874699597687140340
194_57,s2.555701975230807881953713,s1.952878616269564148002194,s248.80209631825971428043
194_58,s4.850694430535830706868409,s0.3214649299152991245514615,s246.30712647083078081778
194_59,s6.959560693565230425432593,s1.324847195224112860950194,s68.07652222865795010875
194_60,s1.136992748166291117342339,s5.635437698855757353648629,s68.27582132241025192343
194_61,s1.393900146822015879118679,s3.030791445803359224794249,s248.19925171359341220523
194_62,s2.559223187137719120337568,s0.3303913958479526533955603,s250.73134666983389706729
194_63,s2.306658337413868796246170,s2.422982411060456007049733,s67.83249117334105449117
194_64,s3.698776701353457978088987,s0.3239397993781206917814476,s247.75121000042213381676
194_65,s2.311284310579299697407844,s4.040934087563100980122677,s68.72859205685051620094
194_66,s4.888000549278867869036449,s3.564307894438702691083077,s247.92298633952339059761
194_67,s1.391791332396039719027812,s2.493572494973961115779133,s247.73216106400559510803
194_68,s6.065941333945183852391182,s5.178645378566798139962563,s247.66677123745967037394
194_69,s3.482098223879544815059324,s6.738338658990050084153565,s68.34444888123437067406
194_70,s7.418752983906758449753386,s4.921534855616168723547003,s15.03307106921556624002
194_71,s2.310244273873181009591724,s4.577038101389565613567154,s67.86153218264553288464
194_72,s7.416403589209580433551161,s4.296859844523077518855180,s165.52951519519228895660
194_73,s7.509900994512260740755992,s3.354198400394252379919611,s306.29280553121770935832
194_74,s7.993362521568600869148005,s5.100580957313331958815050,s54.00583762384064812068
194_75,s1.136549714139607098669325,s4.020150654818774527497171,s68.55138329634593219453
194_76,s1.397223347065494611066523,s5.722998572336780962374455,s248.31561236418292537564
194_77,s5.845473050457337579214242,s7.800534382540218752735297,s67.08314407456396111229
194_78,s2.319020224669760791122453,s7.273846212243724628371731,s67.97318792042665336339
194_79,s5.833899003670927439279207,s7.258439527711942414998531,s67.16758663050734412536
194_80,s7.989222194977799854084420,s4.642779513639243552181720,s94.14691659287643688003
194_81,s7.266646887650206692380754,s2.620031406702786323981269,s248.61892905684021570778
194_82,s3.473248323944251321099664,s1.346839588410270223328964,s67.55252183508287089353
194_83,s2.559850844866895445997551,s4.648301182352020222442269,s248.15214491362849003053
194_84,s3.727746973204597753767216,s4.107958676988066560152417,s247.80271734861412369355
194_85,s4.900993080989500203481151,s6.255119852333103050009389,s248.55186380880149954464
194_86,s6.050108046602063586103623,s2.481461178626355534555247,s247.88323730309548409423
194_87,s3.302530610490751494281882,s7.865419610629546585828942,s68.76912632493076671381
194_88,s0.2157444072413595025306735,s4.628582585210962363916164,s248.52551047460815425438
194_89,s1.405789819885088426327528,s7.340951734890028857221498,s247.42003339457437505189
194_90,s6.962788054969858143472107,s1.862080440837399332438150,s67.61656411912986186508
194_91,s7.985806386880185388903616,s2.035759853900545359721208,s67.57145318828719382509
194_92,s7.991733854527110618314843,s5.694876699505186227852012,s85.09649608038017731815
194_93,s3.473524643176932506968118,s2.424975721524515160793465,s67.90209176665621271241
194_94,s1.394032334170383041899608,s0.8767398056926210091934406,s248.20665054786809378129
194_95,s0.2179962259630358281545486,s1.935377515133130278150850,s248.58420226237217320886
194_96,s4.887720485151499305410244,s2.486078695094815761455679,s248.31673192678135819733
194_97,s5.807964047856013857550568,s2.951101688772279401086736,s68.05733732941416747053
194_98,s3.482527742917666941997893,s6.197187198121826303652684,s68.00079427364005368872
194_99,s4.894763380488955094613420,s4.643043810763603683379333,s247.28816364932163196499
194_100,s5.809957753359600598779624,s4.565805015997741321809891,s67.73063725125609835231
194_101,s3.747706798015702569379083,s7.345114114365529709901245,s246.67859167384540342027
194_102,s2.555104831541591882245477,s0.8790461619736059827670480,s247.63875771131347391929
194_103,s6.050881334306073299043966,s3.557235751464448221275971,s248.36887452743917492626
194_104,s2.565018250942503596524904,s6.801835121599267692167547,s248.54465713332751874987
